hhsize97,yycali,pobre,mpcalif,numunder15,fatherathome,motherathome,fatherlit,motherlit,fatherschool,motherschool,fatherminprim,motherminprim,fatherminsec,motherminsec,verypoor,poor,notrich,goodatschool,cansec,canfurther,canhigh,canuni,desgirlsec,desgirlfurther,desgirlhigh,desgirluni,desboysec,desboyfurther,desboyhigh,desboyuni,breakfast,whynobreakfast,talkwithteacher,whytalkwithteacher,guardian,schoolwork,problemdiscipline,problemteachers,problemcommunication,problemteachattendance,teacherprepared,teacherfulfilled,teacherpunctual,teacherpatient,helpsibgirl,helpsibboy,helpworkgirl,helpworkboy,earnmongirl,earnmonboy,weekexp1,weekexp2,weekexp3,weekexp4,weekexp5,monthexp1,monthexp2,monthexp3,sixmonthexp1,sixmonthexp2,sixmonthexp3,sixmonthexp4,sixmonthexp5,sixmonthexp6,sixmonthexp7,sixmonthexp8,sixmonthexp9,sixmonthexp10,sixmonthexp11,sixmonthexp12,spendmoreon1,spendmoreon2,spendmoreon3,spendmoreon4,spendmoreon5,spendmoreon6,spendmoreon7,spendmoreon11,spendmoreon12,spendmoreon14,delegate,subdelegate,commissioner,commissary,devcommittee,healthcommittee,educommittee,agricommittee,DICONSA,prodcoop,church,politorga,parentassoc,commassembly,NGO,commwork,watersource,trash,allelectric,partselectric,partsewers,phone,numberpreschools,numberprimschools,numbertelesecondaria,primeactivity,secondactivity,thirdactivity,childlabor,avchildwage,ttprivsec,ttpubsec,tttelesec,ttclosestsec,ttCONALEP,ttCETA,ttCETIS,ttCEBTA,ttCEBTIS,ttprivhigh,ttpubhigh,ttclosesthigh,indloc,indice,grado,female,age97,attend97,attend98,treatment,middleschool00,somemiddleschool00,missingmiddle00,highschool,highschool03,highschool03fin,missing00,missing03
9,754,Pobre,2.82,4,1,1,0,1,0,1,0,0,0,0,0,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,3,1,2,1,1,2,2,2,2,1,1,1,1,14,14,14,14,20,20,0,200,0,0,30,100,120,40,200,55,500,500,100,0,120,95,0,120,250,80,0,2,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,2,2,0,1,0,0,1,2,0,1,99,99,0,0,,,.5,.5,,,,,,,.75,.75,0,.21974,5,1,14,1,,1,1,1,0,0,0,0,0,0
9,754,Pobre,2.82,4,0,0,,,,,,,,,0,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,3,1,2,1,1,2,2,2,2,1,1,1,1,14,14,14,14,20,20,0,200,0,0,30,100,120,40,200,55,500,500,100,0,120,95,0,120,250,80,0,2,0,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,2,2,0,1,0,0,1,2,0,1,99,99,0,0,,,.5,.5,,,,,,,.75,.75,0,.21974,5,0,14,1,,1,,,1,,0,0,1,0
4,787,No Pobre,2.66,1,0,0,,,,,,,,,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,12,10,12,10,10,10,0,0,0,0,7,30,0,0,15,0,0,0,0,50,0,45,25,0,0,7,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,2,0,1,2,3,0,0,,.33333299,.5,.33333299,1.5,,,,,,1.5,1.5,0,.39471,5,0,12,1,1,0,,,1,,,,1,1
9,1032,No Pobre,2.03,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,15,17,12,16,16,13,0,0,0,0,0,85,0,0,0,350,400,0,0,0,0,0,0,0,180,50,1,2,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,0,14,1,1,0,0,0,0,0,,,0,1
9,1032,No Pobre,2.03,4,1,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,15,17,12,16,16,13,0,0,0,0,0,85,0,0,0,350,400,0,0,0,0,0,0,0,180,50,1,2,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,0,12,1,0,0,0,0,0,0,,,0,1
5,784,No Pobre,2.53,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,,0,,1,1,1,1,1,1,1,1,1,1,10,10,8,8,,12,0,0,0,0,0,25,130,140,9999,0,0,0,0,0,60,200,50,0,100,20,1,0,3,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,0,13,1,1,0,,,1,,,,1,1
5,784,No Pobre,2.53,3,1,1,1,1,1,1,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,1,1,1,0,1,,0,,1,1,1,1,1,1,1,1,1,1,10,10,8,8,,12,0,0,0,0,0,25,130,140,9999,0,0,0,0,0,60,200,50,0,100,20,1,0,3,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,1,12,0,0,0,0,0,0,0,,,0,1
5,758,Pobre,2.93,3,0,1,,1,,1,,0,,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,3,1,2,1,1,1,1,2,2,1,1,1,2,12,10,12,12,15,13,0,0,0,0,0,25,35,0,0,0,0,0,0,0,0,0,0,120,50,20,1,0,2,0,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,1,13,1,1,0,,,1,,,,1,1
4,750,Pobre,2.79,1,0,1,,0,,0,,0,,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,5,0,,2,1,2,2,2,2,1,1,1,1,15,11,10,13,12,18,0,0,0,0,10,110,100,50,176,0,200,0,0,0,80,0,20,0,10,0,2,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,1,12,1,1,0,0,0,0,0,,,0,1
7,766.45,No Pobre,3.32,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,12,12,7,12,16,16,0,50,0,0,13,30,0,0,0,50,100,100,100,100,100,200,100,100,100,25,1,0,3,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,0,13,1,1,0,0,0,0,0,,,0,1
7,766.45,No Pobre,3.32,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,12,12,7,12,16,16,0,50,0,0,13,30,0,0,0,50,100,100,100,100,100,200,100,100,100,25,1,0,3,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,2,0,1,99,99,0,0,,,,,,,,,,,,,0,1.15965,5,0,11,1,1,0,0,0,0,0,,,0,1
8,566,Pobre,4.31,6,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,2,2,1,8,15,8,8,18,18,0,15,0,0,8,60,100,40,0,0,80,80,0,100,40,150,20,10,0,9999,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,2,3,0,1,0,1,1,2,0,1,99,99,0,0,,,2,2,,,,,,,,,0,.3498,5,1,13,1,1,1,,,1,,,,1,1
8,566,Pobre,4.31,6,1,1,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,2,2,1,8,15,8,8,18,18,0,15,0,0,8,60,100,40,0,0,80,80,0,100,40,150,20,10,0,9999,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,2,3,0,1,0,1,1,2,0,1,99,99,0,0,,,2,2,,,,,,,,,0,.3498,5,1,13,1,,1,,,1,,0,0,1,0
13,757,Pobre,4.41,6,1,1,1,0,1,0,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,1,,1,2,2,1,2,2,2,1,1,1,1,1,10,12,10,10,14,11,0,0,0,0,15,30,0,11,0,0,0,0,0,0,100,100,150,150,0,20,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,3,0,0,0,0,1,1,0,1,99,99,1,15,,,,,,,,,,,,,0,1.92878,5,0,13,0,0,1,0,0,0,0,,,0,1
4,768,No Pobre,2.25,2,1,1,1,1,1,1,0,0,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12,12,12,12,16,16,0,20,999,999,10,50,70,0,80,100,0,150,30,0,0,200,0,150,55,80,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,6,1,1,1,0,0,1,1,0,1,99,99,0,0,,.5,.5,.5,.75,,,1,,,.5,.5,0,.34717,5,0,13,0,0,1,0,0,0,0,0,0,0,0
7,736,Pobre,3.72,5,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,3,1,2,1,1,2,2,2,1,1,1,1,1,13,13,13,12,18,16,120,12,0,0,16,80,180,80,230,0,0,0,0,0,160,180,0,0,500,170,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,6,1,1,1,0,0,1,1,0,1,99,99,0,0,,.5,.5,.5,.75,,,1,,,.5,.5,0,.34717,5,1,13,0,1,1,0,1,0,0,1,0,0,0
5,769,No Pobre,1.76,2,1,1,1,1,1,1,1,1,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,6,1,1,1,0,0,1,1,0,1,99,99,0,0,,.5,.5,.5,.75,,,1,,,.5,.5,0,.34717,5,0,13,1,,1,1,1,0,1,0,0,0,0
5,769,No Pobre,1.76,2,1,1,1,1,1,1,1,1,0,0,0,0,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,6,1,1,1,0,0,1,1,0,1,99,99,0,0,,.5,.5,.5,.75,,,1,,,.5,.5,0,.34717,5,0,12,1,,1,1,1,0,1,1,1,0,0
3,869,No Pobre,1.29,2,0,1,,1,,1,,1,,0,0,0,0,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,2,1,1,2,2,2,1,1,1,2,1,10,10,12,12,15,13,0,20,0,0,0,999,0,0,150,50,0,200,0,0,0,200,80,0,90,50,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,6,1,1,1,0,0,1,1,0,1,99,99,0,0,,.5,.5,.5,.75,,,1,,,.5,.5,0,.34717,5,0,13,0,0,1,0,0,0,0,,,0,1
9,714,No Pobre,.77,3,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,2,2,2,1,1,1,1,9,9,10,10,14,14,0,0,0,0,30,50,0,0,0,0,100,200,0,0,100,100,100,0,200,0,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,2,1,0,0,0,0,0,1,0,1,2,99,0,0,,.41666666,.16666667,.16666667,1.5,2,2,2,.41666666,,.33333334,.33333334,,.58238,5,0,13,1,1,1,,,1,,1,1,1,0
9,714.5,Pobre,1.56,5,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,4,1,2,1,1,1,2,2,2,1,1,1,1,6,7,7,7,17,18,0,20,0,0,15,80,0,0,100,0,150,100,70,70,100,100,80,80,100,80,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,99,99,1,20,,.16666667,,.16666667,,,,.33333334,.33333334,,.41666666,.41666666,0,.06632,5,1,13,1,1,1,1,1,0,0,0,0,0,0
5,807,No Pobre,1.15,2,1,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,1,1,2,2,2,2,1,1,1,1,5,5,6,6,12,10,0,6,0,0,20,50,190,10,0,0,0,60,0,0,0,45,60,0,30,6,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,99,99,1,20,,.16666667,,.16666667,,,,.33333334,.33333334,,.41666666,.41666666,0,.06632,5,1,12,1,0,1,0,0,0,0,,,0,1
10,860,No Pobre,.98,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2,1,1,1,2,2,2,1,1,1,1,10,10,16,7,10,10,0,0,8,0,60,200,0,0,0,480,0,700,500,280,0,600,550,500,600,30,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,99,99,1,20,,.16666667,,.16666667,,,,.33333334,.33333334,,.41666666,.41666666,0,.06632,5,0,12,1,1,1,,,1,,0,0,1,0
6,793,No Pobre,1.79,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,2,2,2,2,1,1,1,1,8,8,8,8,15,15,0,12,7,0,12,100,0,0,0,0,0,300,0,0,0,300,0,50,100,30,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,99,99,1,20,,.16666667,,.16666667,,,,.33333334,.33333334,,.41666666,.41666666,0,.06632,5,0,11,1,1,1,,,1,,,,1,1
4,744,Pobre,3.9,2,0,0,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,,2,2,2,2,2,2,1,1,1,1,,,10,11,14,14,30,0,0,0,10,50,0,0,0,0,20,0,0,0,20,25,0,0,0,0,1,0,2,0,0,0,0,3,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,14,1,1,1,,,1,,,,1,1
9,660.5,Pobre,5.22,5,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,2,1,1,1,1,6,6,7,8,15,16,0,0,0,0,100,220,0,0,20,0,0,30,15,20,15,15,20,30,15,0,1,0,2,0,0,0,0,3,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,1,11,0,1,1,0,0,0,0,,,0,1
9,666.5,Pobre,4.19,5,1,1,1,0,1,1,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,2,2,3,2,2,1,2,1,1,1,1,8,10,12,15,15,18,6,0,0,0,30,25,140,10,60,0,0,150,100,150,180,15,15,15,30,15,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,14,0,0,1,0,0,0,0,,,0,1
8,617,Pobre,4.16,5,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,,1,2,2,1,2,2,2,2,1,1,1,1,10,10,13,13,14,18,0,0,0,0,20,50,0,0,130,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,14,1,1,1,1,1,0,0,0,0,0,0
7,623,Pobre,4.02,4,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,,0,,2,2,2,2,1,2,1,1,1,1,6,6,6,6,12,10,0,6,0,0,30,50,0,0,0,0,120,200,0,100,76,20,0,100,20,0,0,1,2,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,14,1,1,1,0,0,0,0,,,0,1
5,731,Pobre,3.33,2,1,1,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,2,1,2,2,1,1,1,2,1,1,10,11,13,15,18,18,0,10,0,0,0,30,0,0,50,0,0,10,80,0,0,0,0,40,20,10,1,0,2,0,0,0,0,3,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,13,0,0,1,0,0,0,0,,,0,1
7,801.33,No Pobre,1.3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,2,2,2,1,2,1,1,1,1,10,10,12,12,15,15,0,25,0,0,15,60,0,0,150,0,50,0,60,80,80,0,60,100,90,15,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,1,14,0,0,1,,,1,,,,1,1
8,694.33,Pobre,4.24,3,1,1,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,3,1,2,2,2,2,1,1,1,1,9,9,10,10,15,15,0,6,0,0,10,50,0,0,70,6,100,150,100,100,80,120,70,100,100,0,1,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,13,0,0,1,0,1,0,0,0,0,0,0
10,725.33,Pobre,4.96,6,1,1,0,1,1,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,,2,1,8,2,1,2,1,1,8,1,9,9,12,12,16,15,0,30,0,0,20,80,0,0,130,0,0,0,0,0,90,50,30,50,80,10,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,13,1,0,1,1,1,0,0,0,0,0,0
10,782.33,No Pobre,2.62,3,1,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,1,1,1,1,8,2,2,1,1,1,1,4,18,18,18,18,18,0,20,0,0,0,200,200,0,9999,0,300,300,500,200,300,260,200,0,0,200,3,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,14,1,,1,0,0,0,0,0,0,0,0
5,755.5,No Pobre,2.79,1,0,0,,,,,,,,,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,,1,2,2,2,2,2,2,2,1,1,1,1,10,10,10,10,15,15,0,0,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,1,13,1,1,1,0,0,0,1,0,0,0,0
6,711,Pobre,3.55,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10,10,16,13,18,18,0,6,10,0,20,13,0,0,5,0,0,250,0,0,0,60,40,30,0,0,1,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,12,0,0,1,1,1,0,0,,,0,1
8,693.67,Pobre,2.8,5,1,1,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,3,1,1,0,1,2,2,0,1,99,99,0,0,.33333334,.33333334,.33333334,.33333334,.33333334,1.3333334,1.3333334,1.3333334,1.3333334,.33333334,.33333334,.33333334,1,1.14512,5,0,12,1,,1,,,1,,,,1,1
5,714,Pobre,3.34,1,1,1,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,12,10,12,15,15,15,0,12,0,0,15,30,400,0,100,0,60,50,150,50,50,50,150,50,0,0,1,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,0,14,0,0,1,,,1,,,,1,1
8,731.67,Pobre,3.23,6,1,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,0,14,1,,1,,,1,,,,1,1
8,679,Pobre,4.26,6,1,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,0,14,1,,1,,,1,,0,0,1,0
6,843,No Pobre,2.4,3,1,1,1,0,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,2,2,2,1,2,2,1,1,1,1,12,10,,8,10,12,10,50,0,0,20,200,100,50,200,0,200,200,500,500,20,20,30,30,10,0,3,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,1,14,1,,1,0,0,0,0,,,0,1
6,748,Pobre,2.63,3,1,1,1,1,1,1,0,0,0,0,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,1,12,1,,1,,,1,,,,1,1
9,564,Pobre,4.09,7,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,2,0,,2,2,2,2,1,1,1,1,1,1,12,12,14,14,14,14,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,0,14,0,1,1,,,1,,,,1,1
9,564,Pobre,4.09,7,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,2,0,,2,2,2,2,1,1,1,1,1,1,12,12,14,14,14,14,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,0,12,0,1,1,0,0,0,0,,,0,1
6,767.5,No Pobre,2.1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,1,1,2,2,2,2,1,1,1,1,10,13,15,15,16,16,0,100,0,0,80,30,0,0,50,0,0,200,100,200,0,100,50,60,100,10,1,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,1,1,1,0,1,5,9,0,0,,.25,,.25,.5,,.5,,,.5,.5,.5,0,.36743,5,0,12,0,0,1,,,1,,,,1,1
