hhsize97,yycali,pobre,mpcalif,vilcount,vilcountpoor,numunder15,rightagetotal,rightageshare,rightagepoortotal,rightagepoorshare,rightageattend97total,rightageattend97share,rightageattend97poortotal,rightageattend97poorshare,fatherathome,motherathome,fatherlit,motherlit,fatherschool,motherschool,minprimtotal,minprimtotal15to20,minprimtotal21to30,minprimshare,minprimshare15to20,minprimshare21to30,minprimtotalpoor,minprimtotal15to20poor,minprimtotal21to30poor,minprimsharepoor,minprimshare15to20poor,minprimshare21to30poor,fatherminprim,motherminprim,minsectotal,minsectotal15to20,minsectotal21to30,minsecshare,minsecshare15to20,minsecshare21to30,minsectotalpoor,minsectotal15to20poor,minsectotal21to30poor,minsecsharepoor,minsecshare15to20poor,minsecshare21to30poor,fatherminsec,motherminsec,minhightotal,minhightotal15to20,minhightotal21to30,minhighshare,minhighshare15to20,minhighshare21to30,minhightotalpoor,minhightotal15to20poor,minhightotal21to30poor,minhighsharepoor,minhighshare15to20poor,minhighshare21to30poor,verypoor,poor,notrich,goodatschool,cansec,canfurther,canhigh,canuni,desgirlsec,desgirlfurther,desgirlhigh,desgirluni,desboysec,desboyfurther,desboyhigh,desboyuni,breakfast,whynobreakfast,talkwithteacher,whytalkwithteacher,guardian,schoolwork,problemdiscipline,problemteachers,problemcommunication,problemteachattendance,teacherprepared,teacherfulfilled,teacherpunctual,teacherpatient,helpsibgirl,helpsibboy,helpworkgirl,helpworkboy,earnmongirl,earnmonboy,weekexp1,weekexp2,weekexp3,weekexp4,weekexp5,monthexp1,monthexp2,monthexp3,sixmonthexp1,sixmonthexp2,sixmonthexp3,sixmonthexp4,sixmonthexp5,sixmonthexp6,sixmonthexp7,sixmonthexp8,sixmonthexp9,sixmonthexp10,sixmonthexp11,sixmonthexp12,spendmoreon1,spendmoreon2,spendmoreon3,spendmoreon4,spendmoreon5,spendmoreon6,spendmoreon7,spendmoreon11,spendmoreon12,spendmoreon14,pcexp,lnpcexp,delegate,subdelegate,commissioner,commissary,devcommittee,healthcommittee,educommittee,agricommittee,DICONSA,prodcoop,church,politorga,parentassoc,commassembly,NGO,commwork,watersource,trash,allelectric,partselectric,partsewers,phone,numberpreschools,numberprimschools,numbertelesecondaria,primeactivity,secondactivity,thirdactivity,childlabor,avchildwage,ttprivsec,ttpubsec,tttelesec,ttclosestsec,ttCONALEP,ttCETA,ttCETIS,ttCEBTA,ttCEBTIS,ttprivhigh,ttpubhigh,ttclosesthigh,indloc,indice,grado,female,age97,attend97,attend98,treatment,highschool,highschool03,highschool03fin,moneyreason,otherreason,missing03
5,1005,No Pobre,1.7,255,85,3,3,.011764706,0,0,3,.011764706,0,0,1,1,1,1,1,1,89,89,89,.34901962,2.0697675,2.1707318,18,18,18,.21176471,2.5714285,1.5,1,1,43,43,43,.16862746,1,1.0487804,5,5,5,.05882353,.71428573,.41666666,1,0,7,7,7,.027450981,.1627907,.17073171,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,6,1,1,1,1,1,2,1,2,1,1,1,2,10,10,15,12,15,15,60,0,0,0,100,25,0,0,0,90,300,80,0,0,65,0,85,165,600,75,2,1,0,0,0,0,0,0,0,3,413.32224,6.0242276,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,99,99,0,0,.66666669,.25,,.25,,,,,,,.25,.25,0,-.3837,4,1,12,1,1,0,0,0,0,1,0,0
4,726,Pobre,3.2,244,156,1,9,.036885247,8,.051282052,9,.036885247,8,.051282052,1,1,1,0,1,0,80,80,80,.32786885,2.4242425,4.4444447,49,49,49,.31410256,3.5,4.4545455,0,0,19,19,19,.077868849,.57575756,1.0555556,9,9,9,.057692308,.64285713,.81818181,0,0,3,3,3,.012295082,.090909094,.16666667,1,1,1,.0064102565,.071428575,.090909094,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.89753,4.7866373,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,99,99,0,0,,,.5,.5,,,,,,,,,1,1.21194,5,1,13,1,,0,0,0,0,1,0,0
8,796,No Pobre,3.51,244,156,5,9,.036885247,8,.051282052,9,.036885247,8,.051282052,1,1,1,0,1,0,80,80,80,.32786885,2.4242425,4.4444447,49,49,49,.31410256,3.5,4.4545455,1,0,19,19,19,.077868849,.57575756,1.0555556,9,9,9,.057692308,.64285713,.81818181,0,0,3,3,3,.012295082,.090909094,.16666667,1,1,1,.0064102565,.071428575,.090909094,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,5,1,2,1,1,2,2,2,2,1,1,1,1,10,11,12,12,16,15,0,15,0,0,40,80,0,0,10,0,45,90,0,0,22,0,0,60,100,50,1,2,0,0,0,0,0,0,3,0,67.072601,4.2057757,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,99,99,0,0,,,.5,.5,,,,,,,,,1,1.21194,5,0,13,1,1,0,1,1,1,0,0,0
5,724,Pobre,2.25,244,156,1,9,.036885247,8,.051282052,9,.036885247,8,.051282052,0,1,,1,,1,80,80,80,.32786885,2.4242425,4.4444447,49,49,49,.31410256,3.5,4.4545455,,0,19,19,19,.077868849,.57575756,1.0555556,9,9,9,.057692308,.64285713,.81818181,,0,3,3,3,.012295082,.090909094,.16666667,1,1,1,.0064102565,.071428575,.090909094,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,1,2,2,1,2,1,1,1,1,8,10,10,10,17,16,0,0,0,0,0,20,0,0,0,0,0,160,0,0,20,105,0,0,0,0,1,0,2,0,0,0,0,0,0,3,177.44574,5.1786647,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,99,99,0,0,,,.5,.5,,,,,,,,,1,1.21194,5,0,15,1,1,0,1,1,1,0,0,0
6,773,No Pobre,3.04,375,185,2,11,.029333333,6,.032432433,7,.018666666,4,.021621622,1,1,1,1,1,1,135,135,135,.36000001,2.7551022,3.4615386,59,59,59,.31891891,2.5652175,4.2142859,1,1,50,50,50,.13333334,1.0204082,1.2820513,17,17,17,.091891892,.73913044,1.2142857,0,0,17,17,17,.045333333,.34693879,.43589744,3,3,3,.016216217,.13043478,.21428572,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,2,1,1,2,2,2,2,1,1,1,1,,,13,13,,,0,20,0,0,50,120,100,0,20,0,0,200,0,0,300,300,0,0,350,25,1,3,0,0,0,0,0,0,2,0,265.41763,5.5813046,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,1,,,3.75,.5,.5,,,,,,,.75,.75,1,.44336,5,0,11,1,1,0,1,1,1,0,0,0
10,983,No Pobre,.83,375,185,2,11,.029333333,6,.032432433,7,.018666666,4,.021621622,1,1,1,1,1,1,135,135,135,.36000001,2.7551022,3.4615386,59,59,59,.31891891,2.5652175,4.2142859,1,1,50,50,50,.13333334,1.0204082,1.2820513,17,17,17,.091891892,.73913044,1.2142857,0,0,17,17,17,.045333333,.34693879,.43589744,3,3,3,.016216217,.13043478,.21428572,0,0,0,,0,0,0,0,1,1,0,0,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,11,14,11,14,24,24,0,30,0,0,50,300,300,0,200,60,100,400,100,100,300,300,80,300,1500,1500,1,0,2,0,0,0,0,3,0,0,57.185303,4.0462971,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,1,,,3.75,.5,.5,,,,,,,.75,.75,1,.44336,5,1,13,1,,0,1,,,0,0,1
6,680,Pobre,3.29,375,185,4,11,.029333333,6,.032432433,7,.018666666,4,.021621622,1,1,1,1,1,1,135,135,135,.36000001,2.7551022,3.4615386,59,59,59,.31891891,2.5652175,4.2142859,1,1,50,50,50,.13333334,1.0204082,1.2820513,17,17,17,.091891892,.73913044,1.2142857,0,0,17,17,17,.045333333,.34693879,.43589744,3,3,3,.016216217,.13043478,.21428572,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,,1,1,2,1,2,2,2,2,1,2,2,1,10,10,12,12,18,18,0,0,0,0,20,20,0,0,0,0,70,0,0,0,100,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,129.03395,4.8600755,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,1,,,3.75,.5,.5,,,,,,,.75,.75,1,.44336,5,0,13,1,1,0,1,1,1,0,0,0
9,512,Pobre,4.07,375,185,6,11,.029333333,6,.032432433,7,.018666666,4,.021621622,1,1,1,1,1,1,135,135,135,.36000001,2.7551022,3.4615386,59,59,59,.31891891,2.5652175,4.2142859,0,0,50,50,50,.13333334,1.0204082,1.2820513,17,17,17,.091891892,.73913044,1.2142857,0,0,17,17,17,.045333333,.34693879,.43589744,3,3,3,.016216217,.13043478,.21428572,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,,1,2,2,1,2,1,2,2,1,1,1,1,8,8,10,10,17,17,0,0,0,0,20,25,0,0,0,0,50,180,0,0,20,200,0,0,150,0,1,2,3,0,0,0,0,0,0,0,86.957832,4.4654231,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,1,,,3.75,.5,.5,,,,,,,.75,.75,1,.44336,5,0,13,1,1,0,1,1,1,0,0,0
10,689,Pobre,4.47,375,185,6,11,.029333333,6,.032432433,7,.018666666,4,.021621622,1,1,1,1,1,1,135,135,135,.36000001,2.7551022,3.4615386,59,59,59,.31891891,2.5652175,4.2142859,0,0,50,50,50,.13333334,1.0204082,1.2820513,17,17,17,.091891892,.73913044,1.2142857,0,0,17,17,17,.045333333,.34693879,.43589744,3,3,3,.016216217,.13043478,.21428572,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,4,1,1,1,1,2,2,2,2,1,1,1,1,7,7,10,10,16,16,0,0,0,20,20,20,0,0,0,0,100,200,75,0,0,0,0,0,130,0,1,0,2,0,0,3,0,0,0,0,120.75379,4.7937536,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,1,,,3.75,.5,.5,,,,,,,.75,.75,1,.44336,5,0,12,1,1,0,1,,,0,0,1
8,598,Pobre,4.68,429,290,6,15,.034965035,10,.034482758,12,.027972028,8,.027586207,1,1,1,1,1,1,106,106,106,.24708624,2.3043478,1.962963,63,63,63,.21724138,2.8636363,1.7027028,0,0,21,21,21,.048951048,.45652175,.3888889,7,7,7,.024137931,.31818181,.1891892,0,0,2,2,2,.0046620048,.043478262,.037037037,1,1,1,.0034482758,.045454547,.027027028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,2,2,2,1,1,1,1,,,15,15,10,10,0,0,0,0,0,100,50,0,0,0,300,300,0,0,300,300,0,0,50,60,2,0,1,0,0,0,0,0,0,3,106.83987,4.6713309,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,0,0,,,.5,.5,,,,,,,.5,.5,1,.5807099999999999,5,0,13,1,1,1,1,1,1,0,0,0
7,559.25,No Pobre,1.95,448,182,3,20,.044642858,9,.04945055,9,.020089285,2,.010989011,1,1,1,1,1,1,114,114,114,.2544643,1.9655173,3.4545455,35,35,35,.1923077,2.3333333,3.5,0,0,27,27,27,.060267858,.46551725,.81818181,4,4,4,.021978023,.26666668,.40000001,0,0,1,1,1,.002232143,.017241379,.030303031,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,1,1,1,1,0,0,1,,0,,1,1,1,2,2,2,1,1,1,1,18,16,13,7,15,15,0,250,0,0,12,100,0,0,0,0,300,250,0,0,110,150,0,0,0,10,0,3,0,0,0,2,1,0,0,0,256.46057,5.5469751,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,1,1,1,1,1,0,1,3,99,1,25,.16666667,.16666667,.33333334,.16666667,.5,.16666667,.5,,,,,,0,-.00778,4,0,14,1,0,1,0,0,0,1,0,0
11,729,Pobre,4.9,336,235,6,8,.023809524,7,.029787235,5,.014880952,4,.017021276,1,1,1,0,1,0,96,96,96,.2857143,2.8235295,3.3103449,63,63,63,.26808509,3.1500001,3,0,0,29,29,29,.086309522,.85294116,1,15,15,15,.063829787,.75,.71428573,0,0,9,9,9,.026785715,.2647059,.31034482,3,3,3,.012765957,.15000001,.14285715,0,1,1,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.07025,4.9131713,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,2,1,0,1,0,0,1,1,0,1,99,99,0,0,,,.80000001,.80000001,,,,,,,,,1,.53715,5,0,13,1,,1,0,0,0,1,0,0
7,638,Pobre,3.37,503,383,3,14,.027833002,11,.028720627,8,.015904572,8,.020887729,1,1,1,0,1,0,123,123,123,.24453281,2.0847456,2.1578948,87,87,87,.22715405,2.1219511,2.0232558,1,0,13,13,13,.02584493,.22033899,.22807017,6,6,6,.015665796,.14634146,.13953489,0,0,2,2,2,.003976143,.033898305,.03508772,1,1,1,.0026109661,.024390243,.023255814,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,7,7,12,12,16,17,0,20,0,0,12,20,25,10,80,0,30,140,70,60,90,300,25,0,96,80,1,0,0,0,0,0,0,0,2,3,80.684837,4.3905506,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,99,99,0,0,,,,,,,,,,,,,1,.64881,5,0,13,1,1,1,0,0,0,1,0,0
7,614.5,Pobre,3.48,335,171,5,16,.047761194,9,.052631579,6,.017910447,3,.01754386,1,1,1,0,1,0,88,88,88,.26268658,2.5142858,1.6603774,37,37,37,.21637426,4.1111112,1.4230769,0,0,20,20,20,.059701491,.5714286,.3773585,6,6,6,.03508772,.66666669,.23076923,0,0,1,1,1,.0029850747,.028571429,.018867925,1,1,1,.0058479533,.11111111,.03846154,1,1,1,0,,,,,1,0,0,0,1,0,0,0,1,,1,1,2,1,2,2,2,2,1,1,1,1,12,12,12,12,18,18,0,0,0,0,17,60,0,0,0,0,35,90,0,0,20,0,18,80,50,0,1,0,2,0,0,3,0,0,0,0,169.78923,5.1345577,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,1,1,0,1,99,99,0,0,,,,,,,,,,,.33333334,.33333334,1,.41833,5,0,13,1,1,0,1,1,0,0,0,0
6,831,No Pobre,1.07,335,171,2,16,.047761194,9,.052631579,6,.017910447,3,.01754386,1,1,1,0,1,0,88,88,88,.26268658,2.5142858,1.6603774,37,37,37,.21637426,4.1111112,1.4230769,0,0,20,20,20,.059701491,.5714286,.3773585,6,6,6,.03508772,.66666669,.23076923,0,0,1,1,1,.0029850747,.028571429,.018867925,1,1,1,.0058479533,.11111111,.03846154,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,2,2,2,2,1,1,1,1,8,8,6,6,,,0,6,0,0,9,60,70,20,0,0,0,0,0,0,360,0,0,0,0,120,1,0,0,0,0,0,0,0,0,3,208.23769,5.3386803,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,1,1,0,1,99,99,0,0,,,,,,,,,,,.33333334,.33333334,1,.41833,5,0,12,1,1,0,0,0,0,1,0,0
6,473,Pobre,3.36,310,188,4,12,.038709678,12,.063829787,10,.032258064,10,.05319149,1,1,0,1,0,1,125,125,125,.40322581,2.4509804,2.2727273,67,67,67,.35638297,2.4814816,3.5263157,0,1,45,45,45,.14516129,.88235295,.81818181,16,16,16,.08510638,.5925926,.84210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,2,2,2,1,1,1,1,15,14,8,10,18,18,0,0,0,0,0,60,470,100,0,0,0,60,0,0,0,140,60,0,10,18,1,0,2,0,0,0,0,0,3,0,280.56546,5.636807,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1,1,0,1,1,1,0,1,99,99,0,0,,,.33333299,.33333299,,,,,8,.13333334,.13333334,.13333334,,-.37842,4,1,13,1,,1,0,0,0,0,1,0
6,616,Pobre,1.16,310,188,4,12,.038709678,12,.063829787,10,.032258064,10,.05319149,1,1,1,1,1,1,125,125,125,.40322581,2.4509804,2.2727273,67,67,67,.35638297,2.4814816,3.5263157,0,1,45,45,45,.14516129,.88235295,.81818181,16,16,16,.08510638,.5925926,.84210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,,1,1,1,1,1,2,2,2,1,1,1,1,10,10,10,10,12,12,0,16,0,0,0,0,150,50,0,0,0,150,0,0,90,80,0,0,0,0,1,0,2,0,0,0,0,3,0,0,180.75722,5.197155,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1,1,0,1,1,1,0,1,99,99,0,0,,,.33333299,.33333299,,,,,8,.13333334,.13333334,.13333334,,-.37842,4,1,12,1,1,1,0,0,0,1,0,0
10,411,Pobre,4.48,362,162,6,18,.049723756,9,.055555556,2,.0055248621,1,.0061728396,1,1,1,1,1,1,107,107,107,.29558012,2.018868,1.7833333,30,30,30,.18518518,2.5,1.5,0,0,11,11,11,.03038674,.20754717,.18333334,2,2,2,.012345679,.16666667,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,10,10,10,10,16,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,0,3,0,0,0,0,0,65.451988,4.1813169,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,0,1,0,0,1,1,0,1,99,99,0,0,,,.5,.5,1,,,,1,2,,2,,-.45173,4,1,15,0,1,0,1,1,0,0,0,0
5,701.5,No Pobre,.87,239,134,2,11,.046025105,8,.059701491,6,.025104603,4,.029850746,1,0,1,,1,,86,86,86,.35983264,3.1851852,2.4571428,33,33,33,.24626866,2.75,3.6666667,0,,23,23,23,.096234307,.85185188,.65714288,4,4,4,.029850746,.33333334,.44444445,0,,2,2,2,.0083682006,.074074075,.057142857,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,2,2,2,1,1,1,1,12,12,5,5,15,15,0,1,5,0,0,600,0,0,0,0,350,300,0,80,250,350,0,0,0,0,1,0,2,0,0,0,0,0,3,0,144.85715,4.9757481,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,1,1,0,1,1,1,0,1,99,99,1,30,,.5,.66666669,.5,,,,,.5,,.5,.5,0,-.56521,4,0,13,1,1,1,0,1,0,0,1,0
8,776,No Pobre,.31,279,191,2,16,.05734767,12,.062827222,2,.0071684588,2,.010471204,0,1,,0,,1,86,86,86,.30824372,1.72,2.7741935,51,51,51,.2670157,1.8214285,2.8333333,,0,11,11,11,.039426524,.22,.3548387,2,2,2,.010471204,.071428575,.11111111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,,1,1,1,1,2,2,2,2,1,1,1,1,8,8,12,12,18,18,0,30,0,0,20,40,0,20,50,40,20,70,100,150,20,40,200,100,0,150,1,0,2,0,0,0,0,0,0,3,392.68542,5.9730086,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,1,0,1,0,1,1,1,0,1,99,99,0,0,,,.5,.5,1.5,,,,1.5,,,,0,-.37111,4,0,12,0,1,1,0,0,0,0,1,0
9,665,Pobre,3.04,168,111,5,7,.041666668,7,.063063063,4,.023809524,4,.036036037,1,1,1,1,1,1,61,61,61,.36309522,2.652174,2.5416667,34,34,34,.3063063,3.090909,2.4285715,0,1,21,21,21,.125,.9130435,.875,8,8,8,.072072074,.72727275,.5714286,0,0,1,1,1,.0059523811,.043478262,.041666668,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,4,1,2,1,1,1,1,1,2,1,1,1,1,5,6,8,10,18,18,0,0,12,0,45,35,0,0,100,0,100,200,300,250,300,300,250,250,350,0,0,0,1,0,2,3,0,0,0,0,111.51054,4.714119,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,5,99,1,20,.5,.5,.13333334,.13333334,.5,.5,.5,.5,.5,,,,0,-.28461,4,0,13,1,1,1,1,0,0,0,0,0
9,665,Pobre,3.04,168,111,5,7,.041666668,7,.063063063,4,.023809524,4,.036036037,1,1,1,1,1,1,61,61,61,.36309522,2.652174,2.5416667,34,34,34,.3063063,3.090909,2.4285715,0,1,21,21,21,.125,.9130435,.875,8,8,8,.072072074,.72727275,.5714286,0,0,1,1,1,.0059523811,.043478262,.041666668,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,4,1,2,1,1,1,1,1,2,1,1,1,1,5,6,8,10,18,18,0,0,12,0,45,35,0,0,100,0,100,200,300,250,300,300,250,250,350,0,0,0,1,0,2,3,0,0,0,0,111.51054,4.714119,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,5,99,1,20,.5,.5,.13333334,.13333334,.5,.5,.5,.5,.5,,,,0,-.28461,4,0,12,1,1,1,0,0,0,1,0,0
6,608,Pobre,1.3,242,139,3,10,.041322313,6,.043165468,5,.020661157,2,.01438849,1,1,0,1,1,1,95,95,95,.39256197,2.7941177,2.375,50,50,50,.35971224,3.125,3.125,0,0,34,34,34,.14049587,1,.85000002,14,14,14,.10071942,.875,.875,0,0,1,1,1,.0041322312,.029411765,.025,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,1,2,1,1,2,1,2,1,1,2,2,2,7,7,7,7,18,18,0,0,0,0,0,100,300,50,0,0,300,0,0,0,160,0,40,100,50,90,2,0,1,0,3,0,0,0,0,0,227.51833,5.4272308,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,1,1,0,1,99,99,0,0,,1.5,.25,.25,1.5,1.5,1.5,1.5,,,1.5,1.5,0,-.49637,4,1,12,1,1,1,0,0,0,1,0,0
7,677.5,Pobre,3.05,443,321,4,14,.03160271,10,.031152649,10,.022573363,7,.021806853,1,1,1,0,1,0,103,103,103,.23250565,1.609375,1.8392857,67,67,67,.20872274,1.7631578,1.6341463,0,0,25,25,25,.056433409,.390625,.44642857,13,13,13,.040498443,.34210527,.31707317,0,0,1,1,1,.0022573364,.015625,.017857144,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,,0,,2,1,2,2,2,2,1,1,1,1,10,10,10,10,,15,0,13,0,0,0,70,0,0,0,0,0,0,0,0,30,40,20,50,20,0,1,0,3,0,0,0,0,2,0,0,132.18384,4.8841939,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,1,1,0,0,1,1,1,1,99,99,1,20,,,,,,,,,,,.25,.25,0,-.18067,4,1,12,1,1,0,0,0,0,1,0,0
7,554,Pobre,2.99,180,91,4,10,.055555556,6,.065934069,4,.022222223,3,.032967035,1,1,1,1,1,1,60,60,60,.33333334,1.9354838,2.4000001,28,28,28,.30769232,1.75,4.6666665,0,1,12,12,12,.06666667,.38709676,.47999999,4,4,4,.043956045,.25,.66666669,0,0,1,1,1,.0055555557,.032258064,.039999999,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,8,8,10,10,16,16,0,10,0,0,0,120,0,0,0,0,0,0,0,0,0,0,20,0,90,20,1,0,0,0,0,0,0,0,2,0,206.43745,5.3299975,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,1,1,1,0,1,1,1,0,1,99,99,0,0,,1,1,1,,,,,,,.33333334,.33333334,0,-.25246,4,0,12,1,1,0,0,0,0,1,0,0
8,682,Pobre,2.76,144,88,4,6,.041666668,3,.03409091,5,.034722224,2,.022727273,1,1,1,1,0,1,53,53,53,.36805555,3.1176472,2.409091,31,31,31,.35227272,2.8181818,2.8181818,0,0,15,15,15,.10416666,.88235295,.68181819,5,5,5,.056818184,.45454547,.45454547,0,0,2,2,2,.013888889,.11764706,.090909094,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,5,1,2,1,1,2,1,1,2,1,2,1,1,7,,7,8,10,13,65,999,999,999,20,60,500,100,200,9999,150,150,9999,9999,250,250,200,9999,270,50,1,0,2,0,0,0,0,0,3,0,117.64344,4.7676582,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,9,99,0,0,,,,,,,,,,,,,0,-.11336,4,1,13,1,1,1,0,0,0,0,1,0
6,632,Pobre,1.64,119,52,3,4,.033613447,3,.057692308,2,.016806724,2,.03846154,1,1,1,1,1,1,27,27,27,.22689076,2.0769231,1.6875,10,10,10,.1923077,2.5,1.4285715,0,1,3,3,3,.025210084,.23076923,.1875,1,1,1,.01923077,.25,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,1,1,1,0,,,,,1,,1,1,1,1,2,2,2,2,1,1,1,1,6,6,8,8,,15,0,30,0,0,0,300,300,100,80,70,0,0,0,0,0,0,0,0,30,15,1,0,0,0,2,3,0,0,0,0,176.44807,5.1730266,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,0,0,1,1,0,1,3,99,0,0,,.33333334,.33333334,.33333334,,,,,,,.33333334,.33333334,0,-.5570000000000001,4,1,13,1,,0,0,1,0,1,0,0
7,678.5,Pobre,1.99,269,121,3,12,.044609666,7,.05785124,12,.044609666,7,.05785124,1,1,1,1,1,1,92,92,92,.34200743,1.84,4.181818,34,34,34,.28099173,2.6153846,8.5,0,1,16,16,16,.059479553,.31999999,.72727275,3,3,3,.024793388,.23076923,.75,0,0,2,2,2,.0074349442,.039999999,.090909094,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,2,2,2,1,1,1,1,7,7,7,7,18,18,0,28,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,2,0,3,0,0,0,0,0,255.43228,5.5429573,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,2,2,1,1,0,1,1,1,1,1,2,3,0,0,,,,,,,,,,,,,0,-.60057,4,1,13,1,1,1,0,,,1,0,1
